所属年月,商家名称,主营类型,店铺URL,特色菜,累计评论数,累计销售量,店铺评分,本月销量,本月销售额,城市,商家地址,电话
2017-05-01,木槿花火锅烤肉自助餐厅,自助餐,http://www.meituan.com/shop/5599528,韩式烤肉 麻辣烫 水饺 香芋地瓜丸 鸭头 单人自助午餐 (46元/份)海蛎子 草莓 虾子 鸡米花,3444,10472,4.3,1048.0,49921.4,日照,岚山区岚山中路与观海路交汇处银座三楼,0633-2619558
2017-05-01,绿色家园海鲜自助烤肉,自助餐,http://www.meituan.com/shop/6503410,虾 酸奶 五花肉 很好 自助 饮料 冰淇淋 肉类 自助餐 烤虾 午餐自助 (48元/份)大虾 鱿鱼 抹茶蛋糕 烤鸡翅 培根卷生菜 大螃蟹 小点心 调料 小扇贝 西瓜 1 水果沙拉 生菜卷培根 培根肉卷 熟食 味道很好 烤串 烤五花肉 煎鸡蛋 蛋挞 小海鲜 海蛎子 火龙果 烤培根 烤鱿鱼 菠萝西瓜 葡萄酒 关东煮 前菜 培根披萨 小螃蟹 手工水饺 枣糕 水果披萨 沙拉 猪五花 红烧肉风味茄子 肥羊 芒果汁 蔬菜牛肉 鸡柳 鸭头 虾 酸奶 五花肉 很好 自助 饮料 冰淇淋 肉类 自助餐 烤虾 午餐自助 (48元/份)大虾 鱿鱼 抹茶蛋糕 更多》,33246,45346,5.0,435.0,28501.4,日照,东港区黄海二路与海滨四路交汇处（北京烤鸭店）,0633-2227707/13396330400
2017-05-01,领鲜e族自助火锅烧烤城,自助餐,http://www.meituan.com/shop/153636045,,,344,3.7,35.0,1643.46,日照,岚山区圣岚东路阳光海岸沿街商铺,0633-6190998
2017-05-01,林海宾馆森林餐厅,自助餐,http://www.meituan.com/shop/51725566,海鲜套餐,,,4.1,0.0,0.0,日照,东港区碧海路海滨国家森林公园内,0633-3680988
2017-05-01,金滏山自助烤肉,自助餐,http://www.meituan.com/shop/104351544,水果 蛋糕 海鲜 螃蟹 冰激凌 大螃蟹,2064,31674,4.7,2842.0,140918.0,日照,东港区海曲中路与正阳路交叉口苏宁广场六楼,0633-2288892
2017-05-01,汉义轩烤肉自助餐厅,自助餐,http://www.meituan.com/shop/42916486,大虾 水果盘 蒸饺 蛋挞 烤肉火锅 小蛋糕 虾子 澳洲肥牛 培根肉 披萨 果汁 蟹子 雀巢冰激凌 鸡尾酒 水果寿司 鸡柳 很可口 披萨蛋挞 黄桃罐头 前菜 炒鸡 烤五花肉 五花肉金针菇 南瓜丸子 原味咖啡 拿铁 玉米汁 菠萝 西瓜 都很好 八爪鱼 哈密瓜 水果披萨 涮锅 调料多样 豆腐 雀巢冰淇淋 大虾 水果盘 蒸饺 蛋挞 烤肉火锅 小蛋糕 虾子 澳洲肥牛 培根肉 披萨 果汁 蟹子 雀巢冰激凌 鸡尾酒 更多》,10044,32179,4.7,397.0,21157.0,日照,五莲县富强路与北京路交叉口西南角银座商城3楼,0633-5561199
2017-05-01,巴贝隆自助烤肉火锅（滨州路店）,自助餐,http://www.meituan.com/shop/6341405,烤肉 肉 肉酱 火锅 奶香小馒头 奶茶 麻酱 韩式辣酱 培根肉 炒鸡 可乐 小馒头 烤馒头 烤五花肉 玉米粒不错 肥羊肉 辣酱 奶香馒头 小饼 牛肉羊肉 1 烤玉米 饮料 鱼豆腐 大拼盘 烤土豆片 菜品很多 西瓜 面包片 马步鱼 烤肉 肉 肉酱 火锅 奶香小馒头 奶茶 麻酱 韩式辣酱 培根肉 炒鸡 可乐 小馒头 烤馒头 烤五花肉 更多》,9753,25501,5.0,43.0,1335.15,日照,东港区滨州路与学海路交汇东100米路北,15339912119/18963314931
2017-05-01,八斗厨火锅海鲜自助（大润发店）,自助餐,http://www.meituan.com/shop/2536979,牛羊肉 虾滑 鸳鸯锅 虾子 果汁 鲜虾 金针菇 涮肉 火龙果 海虾 牛排 红酒雪梨 脑花 冰激凌 沾料 牛肉丸 玉米蒸饺 草莓 1 核桃 羊肉牛肉 骨髓 鱼滑 鸳鸯火锅 麻汁 冰淇淋 爆米花 猪肉卷 生菜 薯条 贝壳 青岛啤酒 基围虾刺身 大虾 大虾子 水晶虾仁 濑尿牛丸 炸鱿鱼圈 烤面包 甜虾 羊肉和牛肉 羊肚 麻酱 牛羊肉 虾滑 鸳鸯锅 虾子 果汁 鲜虾 金针菇 涮肉 火龙果 海虾 牛排 红酒雪梨 脑花 冰激凌 更多》,5462,8185,5.0,538.0,37260.6,日照,东港区兖州路与海曲路交汇处大北300米路西,0633-7891678
2017-06-01,欧巴味德南美巴西烤肉,自助餐,http://tengzhou.meituan.com/shop/86097801,千丝虾 巴西烤肉 水果 黑椒小牛排 小龙虾 烤羊排 烤肉 扇贝 粉丝扇贝 蛋挞 酸奶 大虾 牛排 烤鸡翅 螃蟹腿 鲜榨果汁 黑啤 披萨 烤菠萝 北京烤鸭 法式牛排 冷饮芒果饮料 凉菜 海鲜 蛋糕 海参 烤羊腿 自助热菜 蜜汁烤肉 巧克力 德国黑啤 羊排 扎啤 海参刺身 烤玉米 烤翅 牛舌 甜点 菠萝 薯条 冰淇淋 千丝万缕虾 巧克力瀑布 布丁 炸鱼 烤扇贝 烤牛舌 烤豆腐 牛羊肉 翅中 自酿啤酒 蜜汁肉 西瓜汁 香蕉 鸡翅 千丝虾 巴西烤肉 水果 黑椒小牛排 小龙虾 烤羊排 烤肉 扇贝 粉丝扇贝 蛋挞 酸奶 大虾 牛排 烤鸡翅 更多》,6693,26184,4.8,435.0,25783.0,枣庄,滕州市大同路银座西馆对面滕州民族大厦1楼,0632-5816688
2017-06-01,闽台风情自助餐厅,自助餐,http://zaozhuang.meituan.com/shop/40304489,水果 培根 涮锅 肉 五花肉 爆米花 羊肉串 鸡尾酒 鸡蛋饼,5946,,4.4,0.0,21.38,枣庄,台儿庄区华兴路国际大酒店下,13455752628
2017-06-01,欢乐牧场海鲜自助涮烤餐厅,自助餐,http://zaozhuang.meituan.com/shop/156795677,海鲜 火锅,562,2193,4.7,36.0,1774.17,枣庄,市中区解放路龙头路交汇处向南30米路西,15554294555
2017-06-01,金釜轩烤肉美食中心,自助餐,http://zaozhuang.meituan.com/shop/41754654,培根 酸奶 鸡翅 烤肉火锅 不错 面 火锅 很好 饮料 鸳鸯火锅 水果蛋糕 特色牛排 虾 牛羊肉 西瓜 鸡尾酒 烤羊肉串 鱿鱼圈 真的很好吃 烧烤串 小蛋糕 冰激凌酸奶 拌饭 种类很多 羊肉片 自制酸奶 蘸酱 很好吃 铁板烧 鲜虾 味道赞 培根包金针菇 小糕点 火龙果香蕉 铁板鱿鱼 樱桃 汤 烤肉串 鱼 奶油蛋糕 木瓜火龙果 煎肉 蛋挞 鸡排 冻虾 海蛎子 甜筒 骨肉相连 中翅 丸子 巴西烤肉 布丁 牛扒 甜不辣 葡萄酒 薯条 虾很大 蟹腿 龙虾和螃蟹 咖啡 哈密瓜 巧克力 意大利面 炸鸡排 烤鱿鱼 煎饼 羊肉卷 羊蹄子 草莓 银耳羹 雪糕 大螃蟹腿 烤肠 烤鱿鱼鸡排 玉米 花甲 萝卜汤 豆腐干 锅包肉 韩式辣酱 麻辣小龙虾 培根 酸奶 鸡翅 烤肉火锅 不错 面 火锅 很好 饮料 鸳鸯火锅 水果蛋糕 特色牛排 虾 牛羊肉 更多》,58710,78766,5.0,1308.0,74365.3,枣庄,"滕州市荆河路步行街南首,海澜之家三楼",0632-5825288
2017-06-01,滨江国际大酒店,自助餐,http://zaozhuang.meituan.com/shop/2513429,牛排 小蛋糕 小点心 夏威夷披萨 (58元/份)牛羊肉 粉丝 茄汁意大利面 (38元/份)蛋挞 豆腐 酱骨头 马卡龙,7125,134,5.0,2.0,885.1,枣庄,滕州市解放东路169号,0632-5236666
2017-04-01,京杭假日饭店夕佳楼自助餐厅（运河城店）,自助餐,http://www.meituan.com/shop/1395624,三文鱼 菜品 螃蟹 刺身 咖喱蟹 鲍鱼饭 馄饨 酸奶 烤生蚝 蛋糕 龙利鱼 烤扇贝 黑森林蛋糕 冰淇淋 三文鱼刺身 意大利面 麻辣小龙虾 麻辣虾 双人自助午餐 (236元/份)小牛排 小点心 慕斯蛋糕 鱼籽寿司 扇贝 水果沙拉 烤牛排 焗生蚝 粉丝扇贝 虾子 小羊排 意面 果汁 现煎牛排 螃蟹腿 西米露 冰激凌 圣女果 大螃蟹 大龙虾 小龙虾 海星 烤肉 烤鸭肉 芒果汁 雪蟹腿 龟苓膏 三文鱼生 凉菜 单人自助午餐 (118元/份)哈密瓜 小火锅 小蛋糕 山药炖羊排 炖鸡 红茶 红葡萄酒 铁板鱿鱼 香煎龙利鱼 香蕉 鱿鱼圈 三文鱼 菜品 螃蟹 刺身 咖喱蟹 鲍鱼饭 馄饨 酸奶 烤生蚝 蛋糕 龙利鱼 烤扇贝 黑森林蛋糕 冰淇淋 更多》,19615,14673,5.0,294.0,48064.3,济宁,任城区共青团路运河城B座7F,0537-5868178
2017-04-01,香港国际美食百汇,自助餐,http://www.meituan.com/shop/10587,三文鱼 蛋挞 大虾 麻辣小龙虾 生鱼片 虾 巴西烤肉 酱大骨头 清蒸扇贝 红烧肉 烤鸡翅 酱骨头 花蛤 水果 尖椒牛柳 烤大虾 烤牛舌 麻辣龙虾 抹茶 羊肉火锅 黄桃罐头 培根卷 烤羊排 秘制叉烧肉 蛋羹 麻辣烫 披萨 烤鱿鱼 酸奶 冰激凌 烤翅 生鱼片水果蛋糕 西瓜汁 冰淇淋 巴西烧烤 杭椒牛柳 煮海鲜 鸡翅中 抹茶奶茶 海参 炒菜 烤翅中 烤虾 铁板烧 鱼汤 凉面 拼盘 果汁 海鲜火锅 涮菜 翅中 葡萄酒 醉蟹 铁板鱿鱼 鸡米花 三文鱼 蛋挞 大虾 麻辣小龙虾 生鱼片 虾 巴西烤肉 酱大骨头 清蒸扇贝 红烧肉 烤鸡翅 酱骨头 花蛤 水果 更多》,12036,34292,5.0,260.0,24177.3,济宁,任城区常青路9号（广电精品酒店内）,0537-2968233/2263555
2017-04-01,香港大厦,自助餐,http://www.meituan.com/shop/12264,巴西烤肉 扇贝 凉菜 三文鱼刺身 铁板烧 生鱼片 巧克力瀑布 铁板牛肉 大骨头 元宝虾 小点心 香港大厦单人自助早餐 (48元/份)甜点 烤鸡翅根 螃蟹腿 麻辣烫 披萨 牛羊肉 苹果 酸奶冰激凌 小蛋糕 油条 烤羊排 老母鸡汤 三文鱼片 刺身 巧克力喷泉 意大利面 果汁 玉米 甜品 红酒 西瓜 豆腐 麻辣小龙虾 冰淇淋 寿司 布丁 牛腩面 盐水大虾 粉丝 羊肉卷 羊肉火锅 胡辣汤 贝壳 酱大骨 麻辣虾 龟苓膏 巴西烤肉 扇贝 凉菜 三文鱼刺身 铁板烧 生鱼片 巧克力瀑布 铁板牛肉 大骨头 元宝虾 小点心 香港大厦单人自助早餐 (48元/份)甜点 烤鸡翅根 更多》,15792,6211,5.0,143.0,17091.2,济宁,任城区火炬路与吴泰闸路交汇处东南角（香港国际美食百汇一楼）,0537-2969818
2017-04-01,喜客来大酒店,自助餐,http://www.meituan.com/shop/76217124,,264,10141,4.6,71.0,4439.53,济宁,汶上县中都大街南段九华山路1001号,0537-3316777
2017-04-01,万达嘉华美食汇自助餐厅,自助餐,http://www.meituan.com/shop/83729765,小点心 烤牛排 生鱼片 海鲜自助餐 铁板烧 马卡龙 海鲜 甜点 小蛋糕 火锅 牛排 蔬菜沙拉 蟹腿 三文鱼 八爪鱼刺身 水果 烤鸡排 盆栽蛋糕 羊排 虾 金枪鱼 鲜榨果汁 麻辣小龙虾 小点心 烤牛排 生鱼片 海鲜自助餐 铁板烧 马卡龙 海鲜 甜点 小蛋糕 火锅 牛排 蔬菜沙拉 蟹腿 三文鱼 更多》,4940,5066,4.8,116.0,18403.3,济宁,任城区太白东路59号,0537-3208888
2017-04-01,顺风肥牛（建设路店）,自助餐,http://www.meituan.com/shop/2425507,顺风肥牛 (28元/份)菜 烤肉火锅 培根 烤培根 烤鱿鱼 小点心 极品羔羊 (20元/份)烤肉 涮肉 涮锅 大白菜 (3元/份)大骨头 火锅 家常凉菜 大杂烩 披萨蛋挞 水果 水果罐头 海鲜拼盘 (22元/份)原浆啤酒 羊肉卷 蛋糕 冰淇淋 崂山啤酒 扇贝 涮菜 烤鱼 肉 薯条 野生红扇贝 (12元/份)啤酒 培根肉 (18元/份)寿司 水果沙拉 牛羊肉 蘸酱 虾滑 金针菇 (8元/份)青菜 饮料 鲜豆腐 (5元/份)冰激凌 冰粥 寿司披萨 果盘 (18元/份)橙汁 海参羊肉丸 (18元/份)涮肉片 烤翅 煎鱼 牛肉羊肉 羊肉 芒果 苹果 茄子 葡萄鸡丁 野生梭子蟹 (60元/份)饭 骨肉相连 鱼 鸡脆骨 黑啤酒 顺风肥牛 (28元/份)菜 烤肉火锅 培根 烤培根 烤鱿鱼 小点心 极品羔羊 (20元/份)烤肉 涮肉 涮锅 大白菜 (3元/份)大骨头 火锅 更多》,66248,87031,5.0,464.0,20693.5,济宁,邹城市建设路269号（矿务局南宫房）,0537-5308111
2017-04-01,尚品宫时尚自助海鲜烤肉火锅餐厅,自助餐,http://www.meituan.com/shop/106731904,肉 火锅烤肉 凉菜 海鲜,2316,8080,4.8,84.0,4223.2,济宁,鱼台县湖凌四路与北环路交汇处第二实验小学斜对过（新汽车站东200米）,0537-3111188
2017-04-01,品味食间炭烧自助工坊,自助餐,http://www.meituan.com/shop/102229236,,,893,5.0,108.0,5614.3,济宁,金乡县体委南侧，荷香街西段路南（阿迪达斯）,0537-8855566/18369809809
2017-03-01,渔匠（苏宁店）,自助餐,http://www.meituan.com/shop/110529000,生鱼片 寿司,275,538,4.7,14.0,2059.26,威海,环翠区和平路苏宁电器三楼,0631-3917766/18663117241
2017-03-01,迎春新海鲜自助,自助餐,http://www.meituan.com/shop/1201378,螃蟹 麻汁 海鲜自助 飞蟹 大虾 鹰爪虾 冰爽紫薯泥 酱大骨 大骨头 小海鲜 海鲜火锅 烤地瓜 蛏 豆浆 香辣蟹 鲅鱼水饺 蛋挞 蟹腿 螃蟹 麻汁 海鲜自助 飞蟹 大虾 鹰爪虾 冰爽紫薯泥 酱大骨 大骨头 小海鲜 海鲜火锅 烤地瓜 蛏 豆浆 更多》,3940,19090,5.0,229.0,22567.7,威海,环翠区南竹岛E区9号（竹岛路与四方路交叉口南100米路东）,0631-5161788
2017-04-01,铂丽斯国际大酒店钰庭园自助餐厅,自助餐,http://www.meituan.com/shop/1461856,菜品 牛排 虾 生鱼片 红烧肉 三文鱼刺身 烤羊排 龙虾 北京烤鸭 西瓜 大酱骨 烤牛舌 烤鸭,10668,5019,4.7,71.0,7684.68,威海,环翠区黄海路19号铂丽斯国际大酒店1层,0631-5973888
2017-04-01,北方自助烤肉火锅店,自助餐,http://www.meituan.com/shop/76445180,,,189,3.6,0.0,0.0,威海,环翠区初村镇红绿灯西（山海路与凤凰山路交叉口）,13676315801
2017-04-01,抱海大酒店自助餐厅,自助餐,http://www.meituan.com/shop/1200776,牛仔骨 (38元/份)冰激凌 姜汁飞蟹 (38元/份)时令水果 (38元/份)蛋挞 (5元/份)对虾 小海带炖鲜鲍 (48元/份)生鱼片-三文鱼 秘制腌虫比蛴 (28元/份)脆瓜虾仁 (48元/份)野菜蒸包 (5元/份)小海带炖海参 (48元/份)帝王蟹腿 木瓜炖雪蛤 生鱼片,20244,25330,4.6,338.0,51920.6,威海,环翠区海滨中路29号抱海大酒店内,0631-3665777
2017-04-01,宝利嘉美食百汇自助餐厅,自助餐,http://www.meituan.com/shop/4897289,巴西烧烤 木瓜炖雪蛤 肉 大虾 菠萝炒饭 龙舌兰 哦 冰淇淋 法式酥皮汤 水果 三文鱼 米线 铁板牛肉 木瓜 五谷杂粮 薏米汁 蛋挞 铁板鱿鱼 涮锅 火锅烤肉 章鱼小丸子 扇贝 酸辣蕨根粉 大骨头 饺子 黑胡椒牛肉 味道不错 水果沙拉 泡菜 烤牛肉 烤肠 酸奶 鸡腿 木瓜红枣汁 榴莲酥 海星 西瓜 铁板烧牛肉 鸡柳 鸡肉 冷面 墨鱼丸 巧克力鸡尾酒 水果饮料 烤五花肉 烤翅 烤肉 烤蘑菇 烤鱼 烤鱿鱼 生鱼片 米饭 红葡萄酒 翅根 酸辣粉 三文鱼寿司 三文鱼片 炸鸡翅 牛扒 玉米 羊肉丸子 蓝莓山药 贝壳 铁板牛排 铁板虾 铁板鱼 麻辣小龙虾 麻辣烫 黑椒牛柳 巴西烧烤 木瓜炖雪蛤 肉 大虾 菠萝炒饭 龙舌兰 哦 冰淇淋 法式酥皮汤 水果 三文鱼 米线 铁板牛肉 木瓜 更多》,37086,37310,4.5,792.0,36190.2,威海,文登区中心医院对面龙港外滩财富广场二楼（莱德堡东10米）,0631-8080321
2017-04-01,19玖0全日制自助餐厅（威海卫大厦店）,自助餐,http://www.meituan.com/shop/64926508,芝士焗生蚝 生鱼片 大虾 河豚鱼汤 刺身拼盘 羊腿 冰激凌 小蛋糕 手撕牛肉 自制酸奶 芝士牡蛎 鱼生 鲜榨玉米汁 刺身三文鱼 叉烧肉 水煮鱼 烤生蚝 羊棒骨 芒果 西瓜 芝士焗生蚝 生鱼片 大虾 河豚鱼汤 刺身拼盘 羊腿 冰激凌 小蛋糕 手撕牛肉 自制酸奶 芝士牡蛎 鱼生 鲜榨玉米汁 刺身三文鱼 更多》,5965,11502,5.0,115.0,21569.5,威海,环翠区新威路17-3B威高广场二期东泉道会馆北20米,0631-5285711
2017-03-01,自助骨头馆,自助餐,http://www.meituan.com/shop/42771515,,,,分,1.0,11.87,威海,文登区宏安路17号柳林桥头东100米路南,18853584066
2017-03-01,猪猪侠自助大骨,自助餐,http://www.meituan.com/shop/91470798,骨头 大骨头 油饼 西瓜,104,672,5.0,41.0,1178.57,威海,文登区七里小学斜对面路北（惠园小区家家悦东侧）,18663174795
2017-03-01,喜巢自助烤肉,自助餐,http://www.meituan.com/shop/41061969,奶油蛋糕 火锅烤肉,512,1703,3.4,9.0,343.67,威海,"环翠区温泉镇虎山居委会东,批发市场对面（温泉蔬菜批发市场）",13396241888
2017-04-01,牛仔街区时尚自助餐厅,自助餐,http://www.meituan.com/shop/90751702,海鲜 火锅烤肉 披萨 水果 铁板烧 糕点 前菜 寿司 冷饮 烤串 甜点小蛋糕 蛋糕 烤鱿鱼 饮料甜点 冰淇淋 冰激凌 凉菜 南瓜小米粥 意面关东煮 排骨汤 木瓜 涮锅 煎包 煎饺 羊肉串 肉卷 豆腐 铁板鱿鱼 鱼片 海鲜 火锅烤肉 披萨 水果 铁板烧 糕点 前菜 寿司 冷饮 烤串 甜点小蛋糕 蛋糕 烤鱿鱼 饮料甜点 更多》,4014,14533,5.0,232.0,13562.2,济宁,任城区万达广场三楼东南角,0537-5122088
2017-04-01,京成一品欢乐烤场自助餐厅,自助餐,http://www.meituan.com/shop/98283096,韩式烤肉 酸奶 海鲜 火锅烤肉 蛋糕 火锅 甜点 冰淇淋 水果 涮锅 芒果 面食 冰激凌 小点心 水果沙拉 烤肉火锅 爆米花 羊肉串 薯条 西瓜 鸡尾酒 韩式烤肉 酸奶 海鲜 火锅烤肉 蛋糕 火锅 甜点 冰淇淋 水果 涮锅 芒果 面食 冰激凌 小点心 更多》,1740,15518,4.6,167.0,7000.99,济宁,梁山县梁山街道金城路47号（东方华城大门西邻）,0537-7668199/15763781456
2017-06-01,爱上牛排自助餐厅,自助餐,http://tengzhou.meituan.com/shop/41817645,牛排 香草牛排 意面 好吃 其他 热狗 烤牛排 蛋挞披萨 酸奶 我家牛排 酸奶水果沙拉 鸡排 蒸饺 黑胡椒牛排 蛋塔 鸡米花 西瓜 抹茶冰淇淋 儿童牛排 玉米芝士披萨 炸鸡腿 川香牛排 美味 鸡翅 烤肠 榴莲披萨 火龙果 凉面 烤翅 蛋挞水果沙拉 辣炒年糕 黄桃罐头 千叶豆腐 奥尔良鸡排 炸鸡 葡萄 中餐 奶茶 菜品丰富 菲力牛扒 蔬菜沙拉 T骨牛排 奥尔良烤翅 小饼干 披萨好吃 沙朗牛排 海鲜疙瘩汤 牛扒 甜品 蟹脚 辣子鸡 雪花牛排 三明治 南瓜汤 哈密瓜 培根披萨 奶油浓汤 奶油蘑菇汤 小点心 小蛋糕 巧克力草莓薄饼 意粉 慕斯 披萨寿司 披萨饼 招牌牛排 橙汁 比萨 水晶包 水果冰淇淋 海蛎子 炒意大利面 烤鱼 热菜 煎三文鱼 玉米披萨 皮蛋粥 羊排 菲力牛排 蓝莓汁 蛋花汤 蟹腿 鸭翅 牛排 香草牛排 意面 好吃 其他 热狗 烤牛排 蛋挞披萨 酸奶 我家牛排 酸奶水果沙拉 鸡排 蒸饺 黑胡椒牛排 更多》,56145,64289,5.0,1066.0,62746.7,枣庄,滕州市荆河路与大同路交叉口东南角问天广场2楼（问天广场2楼）,0632-8018181
2017-05-01,英伦风尚牛排海鲜火锅自助餐厅,自助餐,http://www.meituan.com/shop/51197086,黑椒牛排肉 海鲜火锅 黑椒牛排自助餐 (68元/份)牛排肉 冰淇淋 小点心 盐水虾 小蛋糕 大龙虾 水果沙拉 麻辣烫 鸡尾酒 北京烤鸭 烤串 蛋挞披萨 披萨饼 牛排很嫩 三文鱼片 意大利面 生鱼片 荷包蛋 果木炭烤胛肉牛排自助餐 (68元/份)海参捞饭 现榨果汁 冰激凌 培根金针菇 我家牛排 炒蛤蜊 酱排骨 黑胡椒牛排 龙虾 T骨牛排自助餐 (78元/份)哈密瓜 时蔬 水果披萨 水果饮料 烤猪蹄 牛排套餐 紫薯汁 羊肉串 羊腿 蘑菇酱 酸奶 雪花牛排 乌鸡汤 小糕点 排骨汤 涮菜 烤鸭卷 胡萝卜汁 黑椒牛排肉 海鲜火锅 黑椒牛排自助餐 (68元/份)牛排肉 冰淇淋 小点心 盐水虾 小蛋糕 大龙虾 水果沙拉 麻辣烫 鸡尾酒 北京烤鸭 烤串 更多》,8044,27328,5.0,168.0,9661.21,枣庄,滕州市解放路中央城B区西门北首商业楼二楼,0632-5811199
2017-05-01,御尚源休闲自助餐厅,自助餐,http://www.meituan.com/shop/118754291,海鲜 烤肉 水果 面食,1052,16610,5.0,566.0,24017.4,枣庄,薛城区永福路与永兴路路口区政府斜对面路西（红绿灯向南28米路西，电梯直达三楼）,0632-5193666
2017-05-01,嗨天下海鲜烤涮自助餐厅,自助餐,http://www.meituan.com/shop/115258141,海鲜 披萨,474,7964,5.0,1010.0,62741.2,枣庄,市中区解放路三角花园中央广场四楼,0632-8801567
2017-05-01,一家亲自助串串,自助餐,http://www.meituan.com/shop/101370759,丸子 小菜,882,6308,4.9,36.0,1088.36,枣庄,市中区建华西路新三中北门向西188米路南（文汇嘉园对面）,0632-3339678/18963232229
2017-04-01,贝齐牛排自助（学院店）,自助餐,http://www.meituan.com/shop/42926368,牛排 蛋挞 榴莲披萨 酸奶 黑胡椒牛排 水果披萨 自制酸奶 黑椒牛排 黑椒意面 薯条 鸡排 黄金南瓜汤 小蛋糕 火龙果 爆米花 芒果布丁 黄桃 三明治 土豆泥蛋挞 榴莲酥 糯米藕 蛋炒饭 鸡米花 慕斯布丁 千页豆腐 意面披萨 橙汁 玉米浓汤 西瓜 南瓜浓汤 双皮奶 可口可乐 奶昔 小番茄 水果汤 芒果慕斯 蛋挞酸奶 蟹爪 酥肉 鲜牛奶 牛排 蛋挞 榴莲披萨 酸奶 黑胡椒牛排 水果披萨 自制酸奶 黑椒牛排 黑椒意面 薯条 鸡排 黄金南瓜汤 小蛋糕 火龙果 更多》,11046,11558,4.4,185.0,8675.71,菏泽,牡丹区大学路大学嘉园北门东50米,0530-6225858
2017-04-01,爱上牛排自助餐厅（新苏天美店）,自助餐,http://www.meituan.com/shop/42927733,菜品 黑胡椒牛排 酸奶 水果沙拉 去 蛋塔 榴莲披萨 不错 比萨 黑椒牛柳炒意面 骨肉相连 饮料 蛋挞酸奶 冰淇淋球 黑胡椒牛柳 鸭头 薯条 西瓜 奥尔良鸡排 小牛排 盐酥鸡块 牛排和披萨 蒸饺 小点心 黑椒意面 有机花菜 丸子 烤鱼 哈密瓜 奶茶 火龙果 儿童牛排 各种小蛋糕 烤鸡翅 鸡蛋羹 榴莲比萨 榴莲酥 葡萄干 辣子鸡块 雪糕 小鱼 巧克力 披萨薄饼 有机菜花 果盘 牛扒 米饭 豆浆酸奶 饮料冰淇淋 冷饮 文鱼 炸鸡块 甜玉米 草莓薄饼 菠萝 豆浆 豆腐 酸奶蛋挞 鸡扒 麻辣鸭头 三明治 冰激凌球 咖啡 墨鱼丸子 奥尔良烤翅 木瓜 榴莲酥蛋挞 特色炒饭 盐酥鸡米花 芒果 薄饼披萨 虾 蛋挞豆浆 辣子鸡年糕 酸奶薯条 面包 菜品 黑胡椒牛排 酸奶 水果沙拉 去 蛋塔 榴莲披萨 不错 比萨 黑椒牛柳炒意面 骨肉相连 饮料 蛋挞酸奶 冰淇淋球 更多》,55914,68308,4.6,771.0,45608.5,菏泽,牡丹区和平路与中山路交叉口西北角（新苏天美一楼，万特数码广场二期对过）,0530-6221188
