SEQ,国家,省份,城市,处于商圈,是否为客栈,酒店星级,业务部门,剩余房间,图片数,酒店评分,用户点评数,城市平均实住间夜,酒店总订单,酒店总间夜,酒店实住订单,酒店实住间夜,酒店直销订单,酒店直销间夜,酒店直销实住订单,酒店直销实住间夜,酒店直销拒单,酒店直销拒单率,城市直销拒单率,拒单率是否小于等于直销城市均值,最低房间价格 
changsha_10655,中国,湖南,长沙,红星商圈,0,二星及其他,低星,15,0,5.0000000000,1,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,338
changsha_10654,中国,湖南,长沙,,0,二星及其他,低星,15,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,260
changsha_10653,中国,湖南,长沙,红星商圈,0,二星及其他,低星,26,0,3.2175099850,40,41.4099009901,5,5,2,2,5,5,2,2,2,0.4,0.0335057485981,0,327
changsha_10652,中国,湖南,长沙,东塘商圈,0,二星及其他,低星,0,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,239
changsha_10666,中国,湖南,长沙,红星商圈,0,二星及其他,低星,20,0,4.0000000000,1,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,389
changsha_10665,中国,湖南,长沙,湖南广电中心,0,二星及其他,低星,7,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,333
changsha_10663,中国,湖南,长沙,红星商圈,0,二星及其他,低星,8,0,5.0000000000,2,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,484
changsha_10662,中国,湖南,长沙,长沙站,0,二星及其他,低星,17,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,408
changsha_10661,中国,湖南,长沙,河西大学城商圈,0,二星及其他,低星,9,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,111
changsha_10660,中国,湖南,长沙,红星商圈,0,二星及其他,低星,8,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,269
changsha_10659,中国,湖南,长沙,,0,二星及其他,低星,12,0,3.2500000000,4,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,187
changsha_10658,中国,湖南,长沙,,0,二星及其他,低星,12,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,477
changsha_10657,中国,湖南,长沙,东塘商圈 雨花亭商圈,0,二星及其他,低星,20,0,3.0000000000,1,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,481
changsha_10656,中国,湖南,长沙,,0,二星及其他,低星,20,0,3.0399999618,5,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,474
changsha_10655,中国,湖南,长沙,红星商圈,0,二星及其他,低星,15,0,5.0000000000,1,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,498
changsha_10654,中国,湖南,长沙,,0,二星及其他,低星,15,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,491
changsha_10653,中国,湖南,长沙,红星商圈,0,二星及其他,低星,26,0,3.2175099850,40,41.4099009901,5,5,2,2,5,5,2,2,2,0.4,0.0335057485981,0,394
changsha_10652,中国,湖南,长沙,东塘商圈,0,二星及其他,低星,0,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,117
changsha_10651,中国,湖南,长沙,市政府、麓谷高新区,0,二星及其他,低星,19,0,5.0000000000,2,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,202
changsha_10668,中国,湖南,长沙,,0,二星及其他,低星,10,0,3.0000000000,1,41.4099009901,1,1,0,0,1,1,0,0,0,0,0.0335057485981,1,407
changsha_10667,中国,湖南,长沙,,0,二星及其他,低星,18,0,4.9230799675,2,41.4099009901,3,3,0,0,0,0,0,0,0,,0.0335057485981,0,214
changsha_10666,中国,湖南,长沙,红星商圈,0,二星及其他,低星,20,0,4.0000000000,1,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,326
changsha_10665,中国,湖南,长沙,湖南广电中心,0,二星及其他,低星,7,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,305
changsha_10663,中国,湖南,长沙,红星商圈,0,二星及其他,低星,8,0,5.0000000000,2,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,181
changsha_10662,中国,湖南,长沙,长沙站,0,二星及其他,低星,17,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,176
changsha_10661,中国,湖南,长沙,河西大学城商圈,0,二星及其他,低星,9,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,229
changsha_10660,中国,湖南,长沙,红星商圈,0,二星及其他,低星,8,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,422
changsha_10659,中国,湖南,长沙,,0,二星及其他,低星,12,0,3.2500000000,4,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,133
changsha_10658,中国,湖南,长沙,,0,二星及其他,低星,12,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,399
changsha_10657,中国,湖南,长沙,东塘商圈 雨花亭商圈,0,二星及其他,低星,20,0,3.0000000000,1,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,214
changsha_10656,中国,湖南,长沙,,0,二星及其他,低星,20,0,3.0399999618,5,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,107
changsha_10655,中国,湖南,长沙,红星商圈,0,二星及其他,低星,15,0,5.0000000000,1,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,404
changsha_10654,中国,湖南,长沙,,0,二星及其他,低星,15,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,404
changsha_10653,中国,湖南,长沙,红星商圈,0,二星及其他,低星,26,0,3.2175099850,40,41.4099009901,5,5,2,2,5,5,2,2,2,0.4,0.0335057485981,0,364
changsha_10665,中国,湖南,长沙,湖南广电中心,0,二星及其他,低星,7,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,197
changsha_10663,中国,湖南,长沙,红星商圈,0,二星及其他,低星,8,0,5.0000000000,2,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,458
changsha_10662,中国,湖南,长沙,长沙站,0,二星及其他,低星,17,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,153
changsha_10661,中国,湖南,长沙,河西大学城商圈,0,二星及其他,低星,9,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,329
changsha_10660,中国,湖南,长沙,红星商圈,0,二星及其他,低星,8,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,111
changsha_10658,中国,湖南,长沙,,0,二星及其他,低星,12,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,117
changsha_10657,中国,湖南,长沙,东塘商圈 雨花亭商圈,0,二星及其他,低星,20,0,3.0000000000,1,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,266
changsha_10656,中国,湖南,长沙,,0,二星及其他,低星,20,0,3.0399999618,5,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,488
changsha_10655,中国,湖南,长沙,红星商圈,0,二星及其他,低星,15,0,5.0000000000,1,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,341
changsha_10654,中国,湖南,长沙,,0,二星及其他,低星,15,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,322
changsha_10653,中国,湖南,长沙,红星商圈,0,二星及其他,低星,26,0,3.2175099850,40,41.4099009901,5,5,2,2,5,5,2,2,2,0.4,0.0335057485981,0,390
changsha_10651,中国,湖南,长沙,市政府、麓谷高新区,0,二星及其他,低星,19,0,5.0000000000,2,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,201
changsha_10652,中国,湖南,长沙,东塘商圈,0,二星及其他,低星,0,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,218
changsha_10650,中国,湖南,长沙,五一广场,0,二星及其他,低星,0,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,320
changsha_10663,中国,湖南,长沙,红星商圈,0,二星及其他,低星,8,0,5.0000000000,2,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,424
changsha_10662,中国,湖南,长沙,长沙站,0,二星及其他,低星,17,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,435
changsha_10661,中国,湖南,长沙,河西大学城商圈,0,二星及其他,低星,9,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,402
changsha_10660,中国,湖南,长沙,红星商圈,0,二星及其他,低星,8,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,422
changsha_10659,中国,湖南,长沙,,0,二星及其他,低星,12,0,3.2500000000,4,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,402
changsha_10658,中国,湖南,长沙,,0,二星及其他,低星,12,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,303
changsha_10657,中国,湖南,长沙,东塘商圈 雨花亭商圈,0,二星及其他,低星,20,0,3.0000000000,1,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,189
changsha_10656,中国,湖南,长沙,,0,二星及其他,低星,20,0,3.0399999618,5,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,122
changsha_10655,中国,湖南,长沙,红星商圈,0,二星及其他,低星,15,0,5.0000000000,1,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,150
changsha_10654,中国,湖南,长沙,,0,二星及其他,低星,15,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,159
changsha_10653,中国,湖南,长沙,红星商圈,0,二星及其他,低星,26,0,3.2175099850,40,41.4099009901,5,5,2,2,5,5,2,2,2,0.4,0.0335057485981,0,252
changsha_10652,中国,湖南,长沙,东塘商圈,0,二星及其他,低星,0,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,400
changsha_10651,中国,湖南,长沙,市政府、麓谷高新区,0,二星及其他,低星,19,0,5.0000000000,2,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,390
changsha_10650,中国,湖南,长沙,五一广场,0,二星及其他,低星,0,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,455
changsha_10649,中国,湖南,长沙,东塘商圈,0,二星及其他,低星,18,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,277
changsha_10657,中国,湖南,长沙,东塘商圈 雨花亭商圈,0,二星及其他,低星,20,0,3.0000000000,1,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,282
changsha_10656,中国,湖南,长沙,,0,二星及其他,低星,20,0,3.0399999618,5,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,325
changsha_10655,中国,湖南,长沙,红星商圈,0,二星及其他,低星,15,0,5.0000000000,1,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,218
changsha_10654,中国,湖南,长沙,,0,二星及其他,低星,15,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,240
changsha_10653,中国,湖南,长沙,红星商圈,0,二星及其他,低星,26,0,3.2175099850,40,41.4099009901,5,5,2,2,5,5,2,2,2,0.4,0.0335057485981,0,352
changsha_10652,中国,湖南,长沙,东塘商圈,0,二星及其他,低星,0,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,171
changsha_10651,中国,湖南,长沙,市政府、麓谷高新区,0,二星及其他,低星,19,0,5.0000000000,2,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,399
changsha_10650,中国,湖南,长沙,五一广场,0,二星及其他,低星,0,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,211
changsha_10649,中国,湖南,长沙,东塘商圈,0,二星及其他,低星,18,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,134
changsha_10647,中国,湖南,长沙,东塘商圈 雨花亭商圈,0,二星及其他,低星,0,0,,0,41.4099009901,1,2,0,0,1,2,0,0,1,1,0.0335057485981,0,167
changsha_10646,中国,湖南,长沙,雨花亭商圈 东塘商圈,0,二星及其他,低星,0,0,,0,41.4099009901,2,2,2,2,2,2,2,2,0,0,0.0335057485981,1,110
changsha_10645,中国,湖南,长沙,红星商圈,0,二星及其他,低星,9,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,280
changsha_10644,中国,湖南,长沙,东塘商圈 雨花亭商圈,0,二星及其他,低星,0,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,329
changsha_10658,中国,湖南,长沙,,0,二星及其他,低星,12,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,440
changsha_10657,中国,湖南,长沙,东塘商圈 雨花亭商圈,0,二星及其他,低星,20,0,3.0000000000,1,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,198
changsha_10656,中国,湖南,长沙,,0,二星及其他,低星,20,0,3.0399999618,5,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,143
changsha_10655,中国,湖南,长沙,红星商圈,0,二星及其他,低星,15,0,5.0000000000,1,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,474
changsha_10654,中国,湖南,长沙,,0,二星及其他,低星,15,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,193
changsha_10653,中国,湖南,长沙,红星商圈,0,二星及其他,低星,26,0,3.2175099850,40,41.4099009901,5,5,2,2,5,5,2,2,2,0.4,0.0335057485981,0,114
changsha_10652,中国,湖南,长沙,东塘商圈,0,二星及其他,低星,0,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,392
changsha_10651,中国,湖南,长沙,市政府、麓谷高新区,0,二星及其他,低星,19,0,5.0000000000,2,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,302
changsha_10650,中国,湖南,长沙,五一广场,0,二星及其他,低星,0,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,400
changsha_10649,中国,湖南,长沙,东塘商圈,0,二星及其他,低星,18,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,482
changsha_10647,中国,湖南,长沙,东塘商圈 雨花亭商圈,0,二星及其他,低星,0,0,,0,41.4099009901,1,2,0,0,1,2,0,0,1,1,0.0335057485981,0,450
changsha_10646,中国,湖南,长沙,雨花亭商圈 东塘商圈,0,二星及其他,低星,0,0,,0,41.4099009901,2,2,2,2,2,2,2,2,0,0,0.0335057485981,1,329
changsha_10645,中国,湖南,长沙,红星商圈,0,二星及其他,低星,9,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,210
changsha_10644,中国,湖南,长沙,东塘商圈 雨花亭商圈,0,二星及其他,低星,0,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,461
changsha_10641,中国,湖南,长沙,,0,二星及其他,低星,10,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,206
baoshan_2275,中国,云南,保山,和顺古镇,0,二星及其他,低星,0,0,1.0000000000,2,15.2904109589,0,0,0,0,0,0,0,0,0,,0.0369363244958,0,165
changsha_10641,中国,湖南,长沙,,0,二星及其他,低星,10,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,381
changsha_10640,中国,湖南,长沙,,0,二星及其他,低星,11,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,351
changsha_10639,中国,湖南,长沙,湖南广电中心,0,二星及其他,低星,12,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,353
changsha_10638,中国,湖南,长沙,湖南广电中心,0,二星及其他,低星,11,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,495
changsha_10638,中国,湖南,长沙,湖南广电中心,0,二星及其他,低星,11,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,419
changsha_10635,中国,湖南,长沙,,0,二星及其他,低星,23,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,420
changsha_10634,中国,湖南,长沙,红星商圈,0,二星及其他,低星,9,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,453
changsha_10632,中国,湖南,长沙,五一广场,0,二星及其他,低星,13,0,,0,41.4099009901,1,1,0,0,1,1,0,0,1,1,0.0335057485981,0,388
changsha_10627,中国,湖南,长沙,,0,二星及其他,低星,12,0,1.0000000000,1,41.4099009901,1,1,0,0,1,1,0,0,1,1,0.0335057485981,0,275
changsha_10633,中国,湖南,长沙,,0,二星及其他,低星,8,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,371
changsha_10632,中国,湖南,长沙,五一广场,0,二星及其他,低星,13,0,,0,41.4099009901,1,1,0,0,1,1,0,0,1,1,0.0335057485981,0,308
changsha_10633,中国,湖南,长沙,,0,二星及其他,低星,8,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,116
changsha_10631,中国,湖南,长沙,,0,二星及其他,低星,12,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,411
changsha_10630,中国,湖南,长沙,望城商圈,0,二星及其他,低星,14,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,350
changsha_10629,中国,湖南,长沙,红星商圈,0,二星及其他,低星,13,0,,0,41.4099009901,1,1,0,0,1,1,0,0,0,0,0.0335057485981,1,369
changsha_10628,中国,湖南,长沙,,0,二星及其他,低星,7,0,4.0000000000,1,41.4099009901,1,1,0,0,1,1,0,0,0,0,0.0335057485981,1,456
changsha_10626,中国,湖南,长沙,,0,二星及其他,低星,15,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,401
changsha_10625,中国,湖南,长沙,,0,二星及其他,低星,26,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,289
changsha_10628,中国,湖南,长沙,,0,二星及其他,低星,7,0,4.0000000000,1,41.4099009901,1,1,0,0,1,1,0,0,0,0,0.0335057485981,1,499
changsha_10627,中国,湖南,长沙,,0,二星及其他,低星,12,0,1.0000000000,1,41.4099009901,1,1,0,0,1,1,0,0,1,1,0.0335057485981,0,482
changsha_10626,中国,湖南,长沙,,0,二星及其他,低星,15,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,432
changsha_10627,中国,湖南,长沙,,0,二星及其他,低星,12,0,1.0000000000,1,41.4099009901,1,1,0,0,1,1,0,0,1,1,0.0335057485981,0,366
changsha_10626,中国,湖南,长沙,,0,二星及其他,低星,15,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,156
changsha_10625,中国,湖南,长沙,,0,二星及其他,低星,26,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,268
changsha_10624,中国,湖南,长沙,,0,二星及其他,低星,15,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,217
changsha_10621,中国,湖南,长沙,,0,二星及其他,低星,13,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,162
changsha_10630,中国,湖南,长沙,望城商圈,0,二星及其他,低星,14,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,298
changsha_10629,中国,湖南,长沙,红星商圈,0,二星及其他,低星,13,0,,0,41.4099009901,1,1,0,0,1,1,0,0,0,0,0.0335057485981,1,454
changsha_10628,中国,湖南,长沙,,0,二星及其他,低星,7,0,4.0000000000,1,41.4099009901,1,1,0,0,1,1,0,0,0,0,0.0335057485981,1,227
changsha_10622,中国,湖南,长沙,,0,二星及其他,低星,11,0,4.9230799675,2,41.4099009901,1,1,0,0,1,1,0,0,0,0,0.0335057485981,1,174
changsha_10627,中国,湖南,长沙,,0,二星及其他,低星,12,0,1.0000000000,1,41.4099009901,1,1,0,0,1,1,0,0,1,1,0.0335057485981,0,246
changsha_10626,中国,湖南,长沙,,0,二星及其他,低星,15,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,205
changsha_10625,中国,湖南,长沙,,0,二星及其他,低星,26,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,158
changsha_10624,中国,湖南,长沙,,0,二星及其他,低星,15,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,339
changsha_10628,中国,湖南,长沙,,0,二星及其他,低星,7,0,4.0000000000,1,41.4099009901,1,1,0,0,1,1,0,0,0,0,0.0335057485981,1,139
changsha_10627,中国,湖南,长沙,,0,二星及其他,低星,12,0,1.0000000000,1,41.4099009901,1,1,0,0,1,1,0,0,1,1,0.0335057485981,0,420
changsha_10626,中国,湖南,长沙,,0,二星及其他,低星,15,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,439
changsha_10625,中国,湖南,长沙,,0,二星及其他,低星,26,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,189
changsha_10626,中国,湖南,长沙,,0,二星及其他,低星,15,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,196
changsha_10625,中国,湖南,长沙,,0,二星及其他,低星,26,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,277
changsha_10624,中国,湖南,长沙,,0,二星及其他,低星,15,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,326
changsha_10623,中国,湖南,长沙,市政府、麓谷高新区,0,二星及其他,低星,15,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,495
changsha_10622,中国,湖南,长沙,,0,二星及其他,低星,11,0,4.9230799675,2,41.4099009901,1,1,0,0,1,1,0,0,0,0,0.0335057485981,1,271
changsha_10621,中国,湖南,长沙,,0,二星及其他,低星,13,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,445
changsha_10620,中国,湖南,长沙,,0,二星及其他,低星,14,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,332
changsha_10617,中国,湖南,长沙,长沙站 五一广场,0,二星及其他,低星,12,0,,0,41.4099009901,2,3,0,0,2,3,0,0,1,0.5,0.0335057485981,0,327
changsha_10616,中国,湖南,长沙,五一广场,0,二星及其他,低星,0,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,323
changsha_10615,中国,湖南,长沙,,0,二星及其他,低星,0,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,375
changsha_10613,中国,湖南,长沙,望城商圈,0,二星及其他,低星,18,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,220
changsha_10624,中国,湖南,长沙,,0,二星及其他,低星,15,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,382
changsha_10623,中国,湖南,长沙,市政府、麓谷高新区,0,二星及其他,低星,15,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,140
changsha_10621,中国,湖南,长沙,,0,二星及其他,低星,13,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,302
changsha_10620,中国,湖南,长沙,,0,二星及其他,低星,14,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,351
changsha_10617,中国,湖南,长沙,长沙站 五一广场,0,二星及其他,低星,12,0,,0,41.4099009901,2,3,0,0,2,3,0,0,1,0.5,0.0335057485981,0,306
changsha_10616,中国,湖南,长沙,五一广场,0,二星及其他,低星,0,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,433
changsha_10622,中国,湖南,长沙,,0,二星及其他,低星,11,0,4.9230799675,2,41.4099009901,1,1,0,0,1,1,0,0,0,0,0.0335057485981,1,225
changsha_10615,中国,湖南,长沙,,0,二星及其他,低星,0,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,137
changsha_10613,中国,湖南,长沙,望城商圈,0,二星及其他,低星,18,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,436
changsha_10612,中国,湖南,长沙,,0,二星及其他,低星,12,0,,0,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,319
changsha_10611,中国,湖南,长沙,红星商圈,0,二星及其他,低星,28,0,5.0000000000,6,41.4099009901,0,0,0,0,0,0,0,0,0,,0.0335057485981,0,407
